observer,genotype,time_off_food_min,bends,additive,food,date,plate
JB,cest-1.2,5,2,NA,OP50,11/7/2022,293
JB,cest-1.2,5,2,NA,OP50,11/7/2022,293
JB,cest-1.2,5,4,NA,OP50,11/7/2022,293
JB,cest-1.2,5,3,NA,OP50,11/7/2022,293
JB,cest-1.2,5,2,NA,OP50,11/7/2022,293
JB,cest-1.2,5,1,NA,OP50,11/7/2022,293
JB,cest-1.2,5,3,NA,OP50,11/7/2022,293
JB,cest-1.2,5,4,NA,OP50,11/7/2022,293
JB,cest-1.2,5,2,NA,OP50,11/7/2022,293
JB,cest-1.2,5,3,NA,OP50,11/7/2022,293
JB,cest-1.2,5,2,NA,OP50,11/7/2022,294
JB,cest-1.2,5,4,NA,OP50,11/7/2022,294
JB,cest-1.2,5,2,NA,OP50,11/7/2022,294
JB,cest-1.2,5,2,NA,OP50,11/7/2022,294
JB,cest-1.2,5,3,NA,OP50,11/7/2022,294
JB,cest-1.2,5,2,NA,OP50,11/7/2022,294
JB,cest-1.2,5,1,NA,OP50,11/7/2022,294
JB,cest-1.2,5,2,NA,OP50,11/7/2022,294
JB,cest-1.2,5,1,NA,OP50,11/7/2022,294
JB,cest-1.2,5,2,NA,OP50,11/7/2022,294
JB,N2,5,3,NA,OP50,11/7/2022,297
JB,N2,5,3,NA,OP50,11/7/2022,297
JB,N2,5,2,NA,OP50,11/7/2022,297
JB,N2,5,3,NA,OP50,11/7/2022,297
JB,N2,5,2,NA,OP50,11/7/2022,297
JB,N2,5,2,NA,OP50,11/7/2022,297
JB,N2,5,4,NA,OP50,11/7/2022,297
JB,N2,5,3,NA,OP50,11/7/2022,297
JB,N2,5,3,NA,OP50,11/7/2022,297
JB,N2,5,3,NA,OP50,11/7/2022,297
JB,N2,5,4,NA,OP50,11/7/2022,298
JB,N2,5,3,NA,OP50,11/7/2022,298
JB,N2,5,3,NA,OP50,11/7/2022,298
JB,N2,5,3,NA,OP50,11/7/2022,298
JB,N2,5,4,NA,OP50,11/7/2022,298
JB,N2,5,3,NA,OP50,11/7/2022,298
JB,N2,5,2,NA,OP50,11/7/2022,298
JB,N2,5,3,NA,OP50,11/7/2022,298
JB,N2,5,4,NA,OP50,11/7/2022,298
JB,N2,5,3,NA,OP50,11/7/2022,298
JB,N2,5,2,NA,OP50,1/25/2023,299
JB,N2,5,2,NA,OP50,1/25/2023,299
JB,N2,5,3,NA,OP50,1/25/2023,299
JB,N2,5,2,NA,OP50,1/25/2023,299
JB,N2,5,3,NA,OP50,1/25/2023,299
JB,N2,5,3,NA,OP50,1/25/2023,299
JB,N2,5,3,NA,OP50,1/25/2023,299
JB,N2,5,4,NA,OP50,1/25/2023,299
JB,N2,5,3,NA,OP50,1/25/2023,299
JB,N2,5,3,NA,OP50,1/25/2023,299
JB,N2,5,4,NA,OP50,1/25/2023,300
JB,N2,5,3,NA,OP50,1/25/2023,300
JB,N2,5,3,NA,OP50,1/25/2023,300
JB,N2,5,3,NA,OP50,1/25/2023,300
JB,N2,5,2,NA,OP50,1/25/2023,300
JB,N2,5,4,NA,OP50,1/25/2023,300
JB,N2,5,3,NA,OP50,1/25/2023,300
JB,N2,5,3,NA,OP50,1/25/2023,300
JB,N2,5,2,NA,OP50,1/25/2023,300
JB,N2,5,3,NA,OP50,1/25/2023,300
JB,cest-1.2,5,1,NA,OP50,2/22/2023,317
JB,cest-1.2,5,3,NA,OP50,2/22/2023,317
JB,cest-1.2,5,5,NA,OP50,2/22/2023,317
JB,cest-1.2,5,2,NA,OP50,2/22/2023,317
JB,cest-1.2,5,1,NA,OP50,2/22/2023,317
JB,cest-1.2,5,1,NA,OP50,2/22/2023,317
JB,cest-1.2,5,2,NA,OP50,2/22/2023,317
JB,cest-1.2,5,2,NA,OP50,2/22/2023,317
JB,cest-1.2,5,3,NA,OP50,2/22/2023,317
JB,cest-1.2,5,3,NA,OP50,2/22/2023,317
JB,cest-1.2,5,3,NA,OP50,2/22/2023,318
JB,cest-1.2,5,3,NA,OP50,2/22/2023,318
JB,cest-1.2,5,3,NA,OP50,2/22/2023,318
JB,cest-1.2,5,2,NA,OP50,2/22/2023,318
JB,cest-1.2,5,3,NA,OP50,2/22/2023,318
JB,N2,5,2,NA,OP50,2/22/2023,321
JB,N2,5,2,NA,OP50,2/22/2023,321
JB,N2,5,4,NA,OP50,2/22/2023,321
JB,N2,5,2,NA,OP50,2/22/2023,321
JB,N2,5,2,NA,OP50,2/22/2023,321
JB,N2,5,3,NA,OP50,2/22/2023,321
JB,N2,5,4,NA,OP50,2/22/2023,321
JB,N2,5,3,NA,OP50,2/22/2023,321
JB,N2,5,3,NA,OP50,2/22/2023,321
JB,N2,5,2,NA,OP50,2/22/2023,321
JB,N2,5,4,NA,OP50,2/22/2023,321
JB,N2,5,2,NA,OP50,2/22/2023,322
JB,N2,5,3,NA,OP50,2/22/2023,322
JB,N2,5,4,NA,OP50,2/22/2023,322
JB,N2,5,2,NA,OP50,2/22/2023,322
JB,N2,5,3,NA,OP50,2/22/2023,322
JB,N2,5,3,NA,OP50,2/22/2023,322
JB,N2,5,2,NA,OP50,2/22/2023,322
JB,N2,5,3,NA,OP50,2/22/2023,322
JB,N2,5,4,NA,OP50,2/22/2023,322
JB,cest-1.2,5,2,NA,OP50,2/25/2023,329
JB,cest-1.2,5,2,NA,OP50,2/25/2023,329
JB,cest-1.2,5,5,NA,OP50,2/25/2023,329
JB,cest-1.2,5,3,NA,OP50,2/25/2023,329
JB,cest-1.2,5,1,NA,OP50,2/25/2023,329
JB,cest-1.2,5,2,NA,OP50,2/25/2023,329
JB,cest-1.2,5,4,NA,OP50,2/25/2023,329
JB,cest-1.2,5,5,NA,OP50,2/25/2023,329
JB,cest-1.2,5,2,NA,OP50,2/25/2023,329
JB,cest-1.2,5,5,NA,OP50,2/25/2023,329
JB,cest-1.2,5,4,NA,OP50,2/25/2023,330
JB,cest-1.2,5,1,NA,OP50,2/25/2023,330
JB,cest-1.2,5,3,NA,OP50,2/25/2023,330
JB,cest-1.2,5,3,NA,OP50,2/25/2023,330
JB,cest-1.2,5,1,NA,OP50,2/25/2023,330
JB,cest-1.2,5,3,NA,OP50,2/25/2023,330
JB,cest-1.2,5,2,NA,OP50,2/25/2023,330
JB,cest-1.2,5,2,NA,OP50,2/25/2023,330
JB,cest-1.2,5,3,NA,OP50,2/25/2023,330
JB,cest-1.2,5,3,NA,OP50,2/25/2023,330
JB,N2,5,3,NA,OP50,2/25/2023,335
JB,N2,5,7,NA,OP50,2/25/2023,335
JB,N2,5,4,NA,OP50,2/25/2023,335
JB,N2,5,2,NA,OP50,2/25/2023,335
JB,N2,5,4,NA,OP50,2/25/2023,335
JB,N2,5,5,NA,OP50,2/25/2023,335
JB,N2,5,2,NA,OP50,2/25/2023,335
JB,N2,5,3,NA,OP50,2/25/2023,335
JB,N2,5,4,NA,OP50,2/25/2023,335
JB,N2,5,2,NA,OP50,2/25/2023,335
JB,N2,5,3,NA,OP50,2/25/2023,336
JB,N2,5,3,NA,OP50,2/25/2023,336
JB,N2,5,3,NA,OP50,2/25/2023,336
JB,N2,5,5,NA,OP50,2/25/2023,336
JB,N2,5,3,NA,OP50,2/25/2023,336
JB,N2,5,2,NA,OP50,2/25/2023,336
JB,N2,5,9,NA,OP50,2/25/2023,336
JB,N2,5,4,NA,OP50,2/25/2023,336
JB,N2,5,4,NA,OP50,2/25/2023,336
JB,cest-1.2,5,1,NA,OP50,3/5/2023,349
JB,cest-1.2,5,2,NA,OP50,3/5/2023,349
JB,cest-1.2,5,2,NA,OP50,3/5/2023,349
JB,cest-1.2,5,2,NA,OP50,3/5/2023,349
JB,cest-1.2,5,3,NA,OP50,3/5/2023,349
JB,cest-1.2,5,4,NA,OP50,3/5/2023,349
JB,cest-1.2,5,2,NA,OP50,3/5/2023,349
JB,cest-1.2,5,1,NA,OP50,3/5/2023,349
JB,cest-1.2,5,3,NA,OP50,3/5/2023,349
JB,cest-1.2,5,2,NA,OP50,3/5/2023,349
JB,cest-1.2,5,2,NA,OP50,3/5/2023,350
JB,cest-1.2,5,2,NA,OP50,3/5/2023,350
JB,cest-1.2,5,2,NA,OP50,3/5/2023,350
JB,cest-1.2,5,2,NA,OP50,3/5/2023,350
JB,cest-1.2,5,2,NA,OP50,3/5/2023,350
JB,cest-1.2,5,3,NA,OP50,3/5/2023,350
JB,cest-1.2,5,2,NA,OP50,3/5/2023,350
JB,cest-1.2,5,2,NA,OP50,3/5/2023,350
JB,cest-1.2,5,3,NA,OP50,3/5/2023,350
JB,cest-1.2,5,2,NA,OP50,3/5/2023,350
JB,N2,5,3,NA,OP50,3/5/2023,351
JB,N2,5,3,NA,OP50,3/5/2023,351
JB,N2,5,3,NA,OP50,3/5/2023,351
JB,N2,5,4,NA,OP50,3/5/2023,351
JB,N2,5,2,NA,OP50,3/5/2023,351
JB,N2,5,6,NA,OP50,3/5/2023,351
JB,N2,5,3,NA,OP50,3/5/2023,351
JB,N2,5,4,NA,OP50,3/5/2023,351
JB,N2,5,3,NA,OP50,3/5/2023,351
JB,N2,5,5,NA,OP50,3/5/2023,351
JB,N2,5,4,NA,OP50,3/5/2023,352
JB,N2,5,2,NA,OP50,3/5/2023,352
JB,N2,5,4,NA,OP50,3/5/2023,352
JB,N2,5,2,NA,OP50,3/5/2023,352
JB,N2,5,2,NA,OP50,3/5/2023,352
JB,N2,5,3,NA,OP50,3/5/2023,352
JB,N2,5,6,NA,OP50,3/5/2023,352
JB,N2,5,3,NA,OP50,3/5/2023,352
JB,N2,5,3,NA,OP50,3/5/2023,352
JB,N2,5,4,NA,OP50,3/5/2023,352
JB,N2,5,1,NA,OP50,3/29/2023,357
JB,N2,5,2,NA,OP50,3/29/2023,357
JB,N2,5,2,NA,OP50,3/29/2023,357
JB,N2,5,2,NA,OP50,3/29/2023,357
JB,N2,5,3,NA,OP50,3/29/2023,357
JB,N2,5,3,NA,OP50,3/29/2023,357
JB,N2,5,2,NA,OP50,3/29/2023,357
JB,N2,5,3,NA,OP50,3/29/2023,357
JB,N2,5,2,NA,OP50,3/29/2023,357
JB,N2,5,2,NA,OP50,3/29/2023,357
JB,N2,5,2,NA,OP50,3/29/2023,357
JB,N2,5,5,NA,OP50,3/29/2023,357
JB,N2,5,4,NA,OP50,3/29/2023,357
JB,N2,5,2,NA,OP50,3/29/2023,357
JB,N2,5,3,NA,OP50,3/29/2023,357
JB,N2,5,4,NA,OP50,3/29/2023,357
JB,N2,5,3,NA,OP50,3/29/2023,357
JB,N2,5,4,NA,OP50,3/29/2023,357
JB,N2,5,4,NA,OP50,3/29/2023,357
JB,N2,5,3,NA,OP50,3/29/2023,357
JB,cest-1.2,5,1,NA,OP50,3/29/2023,359
JB,cest-1.2,5,1,NA,OP50,3/29/2023,359
JB,cest-1.2,5,1,NA,OP50,3/29/2023,359
JB,cest-1.2,5,2,NA,OP50,3/29/2023,359
JB,cest-1.2,5,3,NA,OP50,3/29/2023,359
JB,cest-1.2,5,3,NA,OP50,3/29/2023,359
JB,cest-1.2,5,1,NA,OP50,3/29/2023,359
JB,cest-1.2,5,1,NA,OP50,3/29/2023,359
JB,cest-1.2,5,2,NA,OP50,3/29/2023,359
JB,cest-1.2,5,3,NA,OP50,3/29/2023,359
JB,cest-1.2,5,1,NA,OP50,3/29/2023,359
JB,cest-1.2,5,1,NA,OP50,3/29/2023,359
JB,cest-1.2,5,2,NA,OP50,3/29/2023,359
JB,cest-1.2,5,1,NA,OP50,3/29/2023,359
JB,cest-1.2,5,2,NA,OP50,3/29/2023,359
JB,cest-1.2,5,1,NA,OP50,3/29/2023,359
JB,cest-1.2,5,2,NA,OP50,3/29/2023,359
JB,cest-1.2,5,3,NA,OP50,4/5/2023,362
JB,cest-1.2,5,4,NA,OP50,4/5/2023,362
JB,cest-1.2,5,1,NA,OP50,4/5/2023,362
JB,cest-1.2,5,1,NA,OP50,4/5/2023,362
JB,cest-1.2,5,2,NA,OP50,4/5/2023,362
JB,cest-1.2,5,1,NA,OP50,4/5/2023,362
JB,cest-1.2,5,2,NA,OP50,4/5/2023,362
JB,cest-1.2,5,4,NA,OP50,4/5/2023,362
JB,cest-1.2,5,1,NA,OP50,4/5/2023,362
JB,cest-1.2,5,1,NA,OP50,4/5/2023,362
JB,N2,5,4,NA,OP50,4/5/2023,363
JB,N2,5,2,NA,OP50,4/5/2023,363
JB,N2,5,2,NA,OP50,4/5/2023,363
JB,N2,5,2,NA,OP50,4/5/2023,363
JB,N2,5,3,NA,OP50,4/5/2023,363
JB,N2,5,2,NA,OP50,4/5/2023,363
JB,N2,5,3,NA,OP50,4/5/2023,363
JB,N2,5,3,NA,OP50,4/5/2023,363
JB,N2,5,3,NA,OP50,4/5/2023,363
JB,N2,5,4,NA,OP50,4/5/2023,363
JB,N2,5,2,NA,OP50,4/2/2023,365
JB,N2,5,2,NA,OP50,4/2/2023,365
JB,N2,5,3,NA,OP50,4/2/2023,365
JB,N2,5,2,NA,OP50,4/2/2023,365
JB,N2,5,4,NA,OP50,4/2/2023,365
JB,N2,5,2,NA,OP50,4/2/2023,365
JB,N2,5,5,NA,OP50,4/2/2023,365
JB,N2,5,4,NA,OP50,4/2/2023,365
JB,N2,5,1,NA,OP50,4/2/2023,365
JB,N2,5,2,NA,OP50,4/2/2023,365
JB,N2,5,2,NA,OP50,4/2/2023,365
JB,N2,5,2,NA,OP50,4/2/2023,365
JB,N2,5,2,NA,OP50,4/2/2023,365
JB,N2,5,3,NA,OP50,4/2/2023,365
JB,N2,5,3,NA,OP50,4/2/2023,365
JB,N2,5,2,NA,OP50,4/2/2023,365
JB,N2,5,1,NA,OP50,4/2/2023,366
JB,N2,5,3,NA,OP50,4/2/2023,366
JB,N2,5,3,NA,OP50,4/2/2023,366
JB,N2,5,3,NA,OP50,4/2/2023,366
JB,N2,5,2,NA,OP50,4/2/2023,366
JB,N2,5,2,NA,OP50,4/2/2023,366
JB,N2,5,3,NA,OP50,4/2/2023,366
JB,N2,5,5,NA,OP50,4/2/2023,366
JB,N2,5,4,NA,OP50,4/2/2023,366
JB,N2,5,6,NA,OP50,4/2/2023,366
JB,N2,5,9,NA,OP50,4/2/2023,366
JB,N2,5,2,NA,OP50,4/2/2023,366
JB,N2,5,4,NA,OP50,4/2/2023,366
JB,N2,5,2,NA,OP50,4/2/2023,366
JB,N2,5,2,NA,OP50,4/2/2023,366
JB,cest-1.2,5,2,NA,OP50,4/2/2023,367
JB,cest-1.2,5,2,NA,OP50,4/2/2023,367
JB,cest-1.2,5,5,NA,OP50,4/2/2023,367
JB,cest-1.2,5,2,NA,OP50,4/2/2023,367
JB,cest-1.2,5,3,NA,OP50,4/2/2023,367
JB,cest-1.2,5,1,NA,OP50,4/2/2023,367
JB,cest-1.2,5,1,NA,OP50,4/2/2023,367
JB,cest-1.2,5,4,NA,OP50,4/2/2023,367
JB,cest-1.2,5,2,NA,OP50,4/2/2023,367
JB,cest-1.2,5,2,NA,OP50,4/2/2023,367
JB,cest-1.2,5,2,NA,OP50,4/2/2023,367
JB,cest-1.2,5,3,NA,OP50,4/2/2023,367
JB,cest-1.2,5,3,NA,OP50,4/2/2023,367
JB,cest-1.2,5,2,NA,OP50,4/2/2023,367
JB,cest-1.2,5,2,NA,OP50,4/2/2023,367
JB,cest-1.2,5,3,NA,OP50,4/2/2023,368
JB,cest-1.2,5,1,NA,OP50,4/2/2023,368
JB,cest-1.2,5,2,NA,OP50,4/2/2023,368
JB,cest-1.2,5,2,NA,OP50,4/2/2023,368
JB,cest-1.2,5,3,NA,OP50,4/2/2023,368
JB,cest-1.2,5,5,NA,OP50,4/2/2023,368
JB,cest-1.2,5,2,NA,OP50,4/2/2023,368
JB,cest-1.2,5,2,NA,OP50,4/2/2023,368
JB,cest-1.2,5,2,NA,OP50,4/2/2023,368
JB,cest-1.2,5,1,NA,OP50,4/2/2023,368
JB,cest-1.2,5,2,NA,OP50,4/2/2023,368
JB,cest-1.2,5,2,NA,OP50,4/2/2023,368
JB,cest-1.2,5,3,NA,OP50,4/2/2023,368
JB,cest-1.2,5,2,NA,OP50,4/2/2023,368
JB,cest-1.2,5,2,NA,OP50,4/2/2023,368
JB,cest-1.2,5,5,NA,OP50,4/5/2023,369
JB,cest-1.2,5,3,NA,OP50,4/5/2023,369
JB,cest-1.2,5,3,NA,OP50,4/5/2023,369
JB,cest-1.2,5,2,NA,OP50,4/5/2023,369
JB,cest-1.2,5,2,NA,OP50,4/5/2023,369
JB,cest-1.2,5,3,NA,OP50,4/5/2023,369
JB,cest-1.2,5,2,NA,OP50,4/5/2023,369
JB,cest-1.2,5,2,NA,OP50,4/5/2023,369
JB,cest-1.2,5,3,NA,OP50,4/5/2023,369
JB,cest-1.2,5,2,NA,OP50,4/5/2023,369
JB,cest-1.2,5,2,NA,OP50,4/5/2023,369
JB,cest-1.2,5,3,NA,OP50,4/5/2023,369
JB,cest-1.2,5,4,NA,OP50,4/5/2023,369
JB,cest-1.2,5,3,NA,OP50,4/5/2023,369
JB,cest-1.2,5,2,NA,OP50,4/5/2023,369
JB,cest-1.2,5,2,NA,OP50,4/5/2023,369
JB,cest-1.2,5,4,NA,OP50,4/5/2023,369
JB,cest-1.2,5,5,NA,OP50,4/5/2023,369
JB,cest-1.2,5,2,NA,OP50,4/5/2023,369
JB,cest-1.2,5,2,NA,OP50,4/5/2023,369
JB,cest-1.2,5,2,NA,OP50,4/5/2023,370
JB,cest-1.2,5,1,NA,OP50,4/5/2023,370
JB,cest-1.2,5,3,NA,OP50,4/5/2023,370
JB,cest-1.2,5,1,NA,OP50,4/5/2023,370
JB,cest-1.2,5,2,NA,OP50,4/5/2023,370
JB,cest-1.2,5,1,NA,OP50,4/5/2023,370
JB,cest-1.2,5,2,NA,OP50,4/5/2023,370
JB,cest-1.2,5,2,NA,OP50,4/5/2023,370
JB,cest-1.2,5,1,NA,OP50,4/5/2023,370
JB,cest-1.2,5,3,NA,OP50,4/5/2023,370
JB,cest-1.2,5,4,NA,OP50,4/5/2023,370
JB,cest-1.2,5,3,NA,OP50,4/5/2023,370
JB,cest-1.2,5,3,NA,OP50,4/5/2023,370
JB,cest-1.2,5,3,NA,OP50,4/5/2023,370
JB,cest-1.2,5,2,NA,OP50,4/5/2023,370
JB,cest-1.2,5,3,NA,OP50,4/5/2023,370
JB,cest-1.2,5,3,NA,OP50,4/5/2023,370
JB,cest-1.2,5,3,NA,OP50,4/5/2023,370
JB,cest-1.2,5,2,NA,OP50,4/5/2023,370
JB,N2,5,2,NA,OP50,4/5/2023,371
JB,N2,5,2,NA,OP50,4/5/2023,371
JB,N2,5,3,NA,OP50,4/5/2023,371
JB,N2,5,4,NA,OP50,4/5/2023,371
JB,N2,5,4,NA,OP50,4/5/2023,371
JB,N2,5,3,NA,OP50,4/5/2023,371
JB,N2,5,2,NA,OP50,4/5/2023,371
JB,N2,5,4,NA,OP50,4/5/2023,371
JB,N2,5,3,NA,OP50,4/5/2023,371
JB,N2,5,2,NA,OP50,4/5/2023,371
JB,N2,5,3,NA,OP50,4/5/2023,371
JB,N2,5,4,NA,OP50,4/5/2023,371
JB,N2,5,3,NA,OP50,4/5/2023,371
JB,N2,5,2,NA,OP50,4/5/2023,371
JB,N2,5,4,NA,OP50,4/5/2023,371
JB,N2,5,2,NA,OP50,4/5/2023,371
JB,N2,5,3,NA,OP50,4/5/2023,371
JB,N2,5,2,NA,OP50,4/5/2023,371
JB,N2,5,2,NA,OP50,4/5/2023,371
JB,N2,5,3,NA,OP50,4/5/2023,371
JB,N2,5,2,NA,OP50,4/5/2023,372
JB,N2,5,2,NA,OP50,4/5/2023,372
JB,N2,5,4,NA,OP50,4/5/2023,372
JB,N2,5,4,NA,OP50,4/5/2023,372
JB,N2,5,1,NA,OP50,4/5/2023,372
JB,N2,5,2,NA,OP50,4/5/2023,372
JB,N2,5,3,NA,OP50,4/5/2023,372
JB,N2,5,1,NA,OP50,4/5/2023,372
JB,N2,5,3,NA,OP50,4/5/2023,372
JB,N2,5,2,NA,OP50,4/5/2023,372
JB,N2,5,3,NA,OP50,4/5/2023,372
JB,N2,5,2,NA,OP50,4/5/2023,372
JB,N2,5,2,NA,OP50,4/5/2023,372
JB,N2,5,4,NA,OP50,4/5/2023,372
JB,N2,5,1,NA,OP50,4/5/2023,372
JB,N2,5,2,NA,OP50,4/5/2023,372
JB,N2,5,2,NA,OP50,4/5/2023,372
JB,N2,5,1,NA,OP50,4/5/2023,372
JB,N2,5,2,NA,OP50,4/5/2023,372
JB,N2,5,1,NA,OP50,4/5/2023,372
JB,N2,5,3,NA,OP50,4/14/2023,373
JB,N2,5,2,NA,OP50,4/14/2023,373
JB,N2,5,3,NA,OP50,4/14/2023,373
JB,N2,5,2,NA,OP50,4/14/2023,373
JB,N2,5,2,NA,OP50,4/14/2023,373
JB,N2,5,1,NA,OP50,4/14/2023,373
JB,N2,5,3,NA,OP50,4/14/2023,373
JB,N2,5,3,NA,OP50,4/14/2023,373
JB,N2,5,3,NA,OP50,4/14/2023,373
JB,N2,5,2,NA,OP50,4/14/2023,373
JB,N2,5,3,NA,OP50,4/14/2023,373
JB,N2,5,1,NA,OP50,4/14/2023,373
JB,N2,5,2,NA,OP50,4/14/2023,373
JB,N2,5,3,NA,OP50,4/14/2023,373
JB,N2,5,1,NA,OP50,4/14/2023,373
JB,N2,5,2,NA,OP50,4/14/2023,373
JB,N2,5,3,NA,OP50,4/14/2023,373
JB,N2,5,3,NA,OP50,4/14/2023,373
JB,N2,5,2,NA,OP50,4/14/2023,373
JB,N2,5,3,NA,OP50,4/14/2023,373
JB,cest-1.2,5,3,NA,OP50,4/14/2023,374
JB,cest-1.2,5,1,NA,OP50,4/14/2023,374
JB,cest-1.2,5,2,NA,OP50,4/14/2023,374
JB,cest-1.2,5,2,NA,OP50,4/14/2023,374
JB,cest-1.2,5,3,NA,OP50,4/14/2023,374
JB,cest-1.2,5,2,NA,OP50,4/14/2023,374
JB,cest-1.2,5,3,NA,OP50,4/14/2023,374
JB,cest-1.2,5,2,NA,OP50,4/14/2023,374
JB,cest-1.2,5,3,NA,OP50,4/14/2023,374
JB,cest-1.2,5,3,NA,OP50,4/14/2023,374
JB,cest-1.2,5,2,NA,OP50,4/14/2023,374
JB,cest-1.2,5,2,NA,OP50,4/14/2023,374
JB,cest-1.2,5,2,NA,OP50,4/14/2023,374
JB,cest-1.2,5,3,NA,OP50,4/14/2023,374
JB,cest-1.2,5,4,NA,OP50,4/14/2023,374
JB,cest-1.2,5,3,NA,OP50,4/14/2023,374
JB,cest-1.2,5,1,NA,OP50,4/14/2023,374
JB,cest-1.2,5,2,NA,OP50,4/14/2023,374
JB,cest-1.2,5,3,NA,OP50,4/14/2023,374
JB,cest-1.2,5,1,NA,OP50,4/14/2023,374
JB,N2,5,4,NA,OP50,4/14/2023,375
JB,N2,5,3,NA,OP50,4/14/2023,375
JB,N2,5,2,NA,OP50,4/14/2023,375
JB,N2,5,5,NA,OP50,4/14/2023,375
JB,N2,5,3,NA,OP50,4/14/2023,375
JB,N2,5,3,NA,OP50,4/14/2023,375
JB,N2,5,2,NA,OP50,4/14/2023,375
JB,N2,5,4,NA,OP50,4/14/2023,375
JB,N2,5,4,NA,OP50,4/14/2023,375
JB,N2,5,3,NA,OP50,4/14/2023,375
JB,N2,5,3,NA,OP50,4/14/2023,375
JB,N2,5,2,NA,OP50,4/14/2023,375
JB,N2,5,3,NA,OP50,4/14/2023,375
JB,N2,5,2,NA,OP50,4/14/2023,375
JB,N2,5,3,NA,OP50,4/14/2023,375
JB,N2,5,3,NA,OP50,4/14/2023,375
JB,N2,5,4,NA,OP50,4/14/2023,375
JB,N2,5,3,NA,OP50,4/14/2023,375
JB,N2,5,2,NA,OP50,4/14/2023,375
JB,N2,5,3,NA,OP50,4/14/2023,375
JB,N2,5,3,NA,OP50,4/14/2023,375
JB,cest-1.2,5,1,NA,OP50,4/14/2023,376
JB,cest-1.2,5,3,NA,OP50,4/14/2023,376
JB,cest-1.2,5,2,NA,OP50,4/14/2023,376
JB,cest-1.2,5,2,NA,OP50,4/14/2023,376
JB,cest-1.2,5,1,NA,OP50,4/14/2023,376
JB,cest-1.2,5,2,NA,OP50,4/14/2023,376
JB,cest-1.2,5,3,NA,OP50,4/14/2023,376
JB,cest-1.2,5,3,NA,OP50,4/14/2023,376
JB,cest-1.2,5,1,NA,OP50,4/14/2023,376
JB,cest-1.2,5,2,NA,OP50,4/14/2023,376
JB,cest-1.2,5,5,NA,OP50,4/14/2023,376
JB,cest-1.2,5,2,NA,OP50,4/14/2023,376
JB,cest-1.2,5,3,NA,OP50,4/14/2023,376
JB,cest-1.2,5,2,NA,OP50,4/14/2023,376
JB,cest-1.2,5,2,NA,OP50,4/14/2023,376
JB,cest-1.2,5,3,NA,OP50,4/14/2023,376
JB,cest-1.2,5,1,NA,OP50,4/14/2023,376
JB,cest-1.2,5,3,NA,OP50,4/14/2023,376
JB,cest-1.2,5,2,NA,OP50,4/14/2023,376
JB,cest-1.2,5,2,NA,OP50,4/14/2023,376
